centre,intensity,sigma,log_likelihood,log_prior,log_posterior,weights
49.6244179809388,0.9538698469051422,10.03736631793935,-4940.866748298105,1.0483889808468725,-4939.818359317259,1.0
49.34418707618018,1.0578513214805034,10.032267030373381,-4898.233161857758,0.9453332501173188,-4897.287828607641,1.0
49.884122902210834,0.9449043776415332,10.049247157754046,-4944.666272899174,1.0583566515989795,-4943.607916247575,1.0
50.76141134009694,1.053355674361901,10.18106037390412,-4903.461918304663,0.9500026102931937,-4902.51191569437,1.0
50.80559210588317,0.959932475355394,9.899330767086507,-4936.0655131175,1.0419426266383482,-4935.023570490862,1.0
50.721152575172546,1.0964264205866185,10.123347272643922,-4884.514012146744,0.9123581974150855,-4883.6016539493285,1.0
50.272933456891955,1.0151192734250647,9.973736470369431,-4914.140383236315,0.9851197097883904,-4913.155263526526,1.0
49.212937926412735,1.0685719223510297,9.951238662454918,-4892.242891040698,0.9358759979261616,-4891.307015042772,1.0
50.700916384419656,1.096101783900621,9.862301891056262,-4878.630323706032,0.9127032483232733,-4877.717620457709,1.0
49.26039693468784,1.0293897718080045,9.934622944097079,-4907.972093569564,0.9715348091749957,-4907.000558760389,1.0
49.02765409250659,0.9786009137014724,10.03904400880548,-4931.569580611153,1.0218975092510239,-4930.547683101901,1.0
49.88118155596511,0.9531983615908223,10.008074271754303,-4940.41471589379,1.0491008830363082,-4939.3656150107545,1.0
50.45716375049096,1.0198156386816577,10.028413397274655,-4913.514304151069,0.9805855376637714,-4912.533718613406,1.0
49.75175541257886,0.914760760574967,10.10555126064572,-4958.261155315998,1.0934048238137024,-4957.167750492184,1.0
49.62022201706987,0.9274071643001178,10.034916069242282,-4951.7578003674225,1.0782994256764098,-4950.6795009417465,1.0
49.79744039158435,1.0699113745933087,9.973849167509016,-4891.49164862791,0.9346705318477614,-4890.556978096062,1.0
49.38674408400208,0.9901975737944416,9.896743222835745,-4923.206491873977,1.010112704221111,-4922.196379169756,1.0
50.01315340948891,0.9451011801125535,10.028871176690387,-4944.161142221458,1.0581044408020015,-4943.103037780656,1.0
50.76414709750948,1.0438346830730452,10.124553090208048,-4906.127742785223,0.9583163754086743,-4905.169426409814,1.0
49.6486598720172,0.9987533239785132,9.910776546597841,-4919.660808394555,1.0014074486553333,-4918.6594009458995,1.0
50.998589710495345,0.9617749918109901,10.065714364431368,-4939.019763814512,1.0398305993278907,-4937.979933215184,1.0
49.96283055779669,0.9475648898329654,9.982913075123976,-4942.22665316493,1.0553425351735752,-4941.171310629757,1.0
49.02292148039746,1.0045784596226706,9.957129197760972,-4919.171080203472,0.9954791652459433,-4918.175601038226,1.0
49.56816448213979,1.1275182303206635,9.97814536358279,-4868.040580144614,0.8869131724251519,-4867.153666972189,1.0
52.26156304671288,1.0442242238960315,9.928693945167035,-4906.843029650232,0.9577504192981655,-4905.8852792309335,1.0
50.156937014781676,1.0069853232939627,10.026429098731574,-4918.570228387326,0.9930771029101199,-4917.577151284416,1.0
49.318237171074436,1.0753604746902348,10.05628913528652,-4891.616420170528,0.9299841015323453,-4890.686436068995,1.0
50.99691699554004,0.9145328076673914,10.01142846272226,-4957.432316899928,1.0934570969507604,-4956.338859802977,1.0
50.422916721360764,1.0814064676996693,9.937740965759088,-4886.067579134912,0.9247991985923975,-4885.14277993632,1.0
50.59310191373506,0.9773885256596619,10.08749649490605,-4932.373500126986,1.0232876940649294,-4931.350212432922,1.0
49.6244179809388,0.9538698469051422,10.03736631793935,-4940.866748298105,1.0483889808468725,-4939.818359317259,1.0
49.335254959003976,1.0638780798631702,10.040535586848979,-4895.952971388753,0.9399901932459085,-4895.012981195508,1.0
49.926580369599655,0.9545659002829646,10.04569603282252,-4940.5947279786615,1.047638371335164,-4939.547089607327,1.0
50.76141134009694,1.053355674361901,10.18106037390412,-4903.461918304663,0.9500026102931937,-4902.51191569437,1.0
