galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_einstein_radius,galaxies_source_bulge_centre_0,galaxies_source_bulge_centre_1,galaxies_source_bulge_elliptical_comps_0,galaxies_source_bulge_elliptical_comps_1,galaxies_source_bulge_intensity,galaxies_source_bulge_effective_radius,galaxies_source_bulge_sersic_index,log_likelihood,log_prior,log_posterior,weights
-0.07367440425114309,0.016037787718430188,-0.14247459303429366,0.25940917474360914,1.241522483385727,0.392905123819853,0.171075241075441,0.07928545780707874,0.9348648423055166,403067.6347951692,17.724320125730504,7.662854816349176,-8.92143493058322e+20,1.360907305154891,-8.92143493058322e+20,0.0
0.1433211599901692,-0.00822769546302667,-0.0873029548462727,0.18582810129373972,1.5856519133835016,-0.08535739027443863,0.5851789736753228,-0.5537818792883644,0.9546823835202942,691106.6611803481,1.1013091235896844,6.480131298689066,-1.0995878301520026e+18,3.881334856067492,-1.0995878301520026e+18,0.0
-0.1061537154060708,0.044736185370005094,0.1919216263593131,0.9449166811954246,0.6817642829075325,0.1041005122385485,-0.4036042160097658,0.4251013244121038,0.02015471095474375,1149.2295762718898,18.849114750447395,7.291501690496704,-6855480400321320.0,1.6826048042898871,-6855480400321318.0,0.0
-0.13496371861552223,0.021475138149798786,0.4911721523426187,-0.6988356717916537,1.038325126996205,-0.14649027718312063,0.2534912900443488,-0.6230044230308904,-0.14199636376419456,303129.98809073085,0.014140887676792595,1.5232055547922023,-7224925144443.485,72.1269479115199,-7224925144371.358,0.0
0.10993255728172373,-0.012731226649972152,-0.12781290003171542,-0.5117600064104677,1.8190623501329437,0.25669161326037904,0.05528691589656978,-0.18561480791129736,0.4608325145783492,707286.0584559448,0.012743218516654718,2.8284420345226584,-988627397922.9502,79.46851503952091,-988627397843.4817,0.0
-0.05792860093608975,0.1913717488541545,0.5767359953612303,-0.7562097128866527,2.223124950971272,-0.14358111614520633,0.20433467304910058,-0.9179132013733378,0.05369791587394479,91858.48570982344,0.0390017958270462,3.196890942804978,-298904290096.1273,27.985289321733898,-298904290068.142,0.0
0.1423434724737821,0.04813771088141397,0.8719173482822864,0.121232726952055,2.7226108590345643,0.03952912526860868,-0.026283068326657482,0.2592521852395735,0.26290723808002303,26892.714811857,0.03768655449949979,4.196784841312805,-47756649466.98311,27.676163354456463,-47756649439.306946,0.0
-0.12367835183974067,0.03752618939604567,-0.3585418882816813,0.9009184487619932,0.7149483863130681,0.05455596410037154,-0.3498227696376776,0.17704668292637415,0.5920250770243989,7.009390470656372,6.951636736726693,6.556350061318572,-20267205561.286236,1.8181460490232002,-20267205559.46809,0.0
0.022659304179533758,0.12026402117472819,-0.6215864798460906,-0.31279675013327823,1.4469598500937628,-0.1956337852353554,-0.09517713747889475,-0.4091745954669228,-0.7440771048646018,331036.4055504786,0.0018520947862655662,6.2857237573908895,-2086225720.1878374,540.9409680549606,-2086225179.2468693,0.0
-0.031453600832671215,-0.004287927557715743,0.19984214950892198,0.0767883617050189,2.7906143430733565,0.26329050324292597,-0.17274071255195556,-0.654177061680558,0.43023500864998643,120.02875126955078,0.14392819469916884,1.6273457320474443,-1519760921.0646434,7.557521902161772,-1519760913.5071216,0.0
