centre,intensity,sigma,log_likelihood,log_prior,log_posterior,weights
49.00392571912875,1.1584671431611682,10.234719481545818,-54590.83002641442,0.8643114998663857,-54589.96571491456,1.0
51.62945328691124,1.1732460112902996,9.690292776304556,-54549.84182635282,0.8542545312894694,-54548.98757182153,1.0
48.789944641684855,1.2197632781551366,10.308454848811223,-54561.65948320268,0.8217340943961557,-54560.83774910829,1.0
50.71119068588413,1.2650535753741758,10.242699971171122,-54526.92453072958,0.7916584210293585,-54526.132872308546,1.0
49.657324584795546,0.9710055205356763,10.063074864265127,-54688.61136302731,1.0299398309942231,-54687.581423196316,1.0
49.67141193963315,1.056313471930916,9.934998150429308,-54629.20914499766,0.9467731787421017,-54628.26237181891,1.0
51.032243872759814,1.0933956022759654,9.821105635475464,-54602.07228472425,0.9152221217472329,-54601.157062602506,1.0
51.107535698660506,1.0356163418347202,9.943889145647004,-54645.63518960294,0.9656715241645649,-54644.66951807877,1.0
47.8984210532992,1.4796427995032368,9.830456955971922,-54384.92976152479,0.6764136873834723,-54384.25334783741,1.0
50.739416145408654,1.2416330257165606,10.25845342824629,-54541.88680357081,0.8067269117733569,-54541.08007665903,1.0
53.38524795577799,1.4646997121511987,10.624683639976508,-54480.56316270824,0.6905383927717599,-54479.87262431547,1.0
51.713943273616934,1.1528188614028148,9.8845269900807,-54576.87398932996,0.8677056453483835,-54576.00628368461,1.0
50.30566453296117,1.0452745929310054,9.708124652600523,-54620.92298189479,0.9583902364966599,-54619.964591658296,1.0
51.30284259861632,1.0273661914447108,9.9612536134098,-54653.13454774359,0.9733927937913518,-54652.1611549498,1.0
